Year,Day,Month,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,ScaledAccelX,ScaledAccelY,ScaledAccelZ2023,31,03,20,22,00,-37,97,-146,480,11964,10700,0.029296875,0.730224609375,0.653076171875
2023,31,03,20,38,25.946532,-44,74,-163,532,12620,9788,0.032470703125,0.770263671875,0.597412109375
2023,31,03,20,38,25.968246,-13,94,-132,272,12784,9524,0.0166015625,0.7802734375,0.581298828125
2023,31,03,20,38,25.989952,38,97,-147,472,12608,9976,0.02880859375,0.76953125,0.60888671875
2023,31,03,20,38,26.011661,41,98,-149,556,12736,9900,0.033935546875,0.77734375,0.604248046875
2023,31,03,20,38,26.033370,-18,89,-147,580,12728,9624,0.035400390625,0.77685546875,0.58740234375
2023,31,03,20,38,26.055081,-55,92,-148,324,12628,9744,0.019775390625,0.770751953125,0.5947265625
2023,31,03,20,38,26.076825,-96,100,-132,552,12620,9748,0.03369140625,0.770263671875,0.594970703125
2023,31,03,20,38,26.098693,-75,98,-125,656,12620,9844,0.0400390625,0.770263671875,0.600830078125
2023,31,03,20,38,26.120549,-13,88,-140,432,12652,9864,0.0263671875,0.772216796875,0.60205078125
2023,31,03,20,38,26.142281,14,94,-121,652,12600,9828,0.039794921875,0.76904296875,0.599853515625
2023,31,03,20,38,26.163994,59,98,-138,524,12668,9712,0.031982421875,0.773193359375,0.5927734375
2023,31,03,20,38,26.185747,29,99,-145,516,12736,9972,0.031494140625,0.77734375,0.608642578125
2023,31,03,20,38,26.207467,-5,113,-152,472,12680,9608,0.02880859375,0.77392578125,0.58642578125
2023,31,03,20,38,26.229174,-30,98,-146,328,12668,9812,0.02001953125,0.773193359375,0.598876953125
2023,31,03,20,38,26.250938,-63,92,-172,520,12648,9940,0.03173828125,0.77197265625,0.606689453125
2023,31,03,20,38,26.272653,-80,106,-164,256,12688,9948,0.015625,0.7744140625,0.607177734375
2023,31,03,20,38,26.294360,-47,116,-147,508,12608,9952,0.031005859375,0.76953125,0.607421875
2023,31,03,20,38,26.316081,12,85,-147,588,12652,9764,0.035888671875,0.772216796875,0.595947265625
2023,31,03,20,38,26.337809,58,97,-132,480,12596,9764,0.029296875,0.768798828125,0.595947265625
2023,31,03,20,38,26.359554,39,85,-139,560,12668,9976,0.0341796875,0.773193359375,0.60888671875
2023,31,03,20,38,26.381288,238,76,-150,276,12692,9820,0.016845703125,0.774658203125,0.599365234375
2023,31,03,20,38,26.403005,-56,111,-131,552,12960,9776,0.03369140625,0.791015625,0.5966796875
2023,31,03,20,38,26.424703,-69,115,-132,512,12644,9544,0.03125,0.771728515625,0.58251953125
2023,31,03,20,38,26.446410,-68,102,-141,576,12620,9912,0.03515625,0.770263671875,0.60498046875
2023,31,03,20,38,26.468111,-57,125,-145,560,12640,9980,0.0341796875,0.771484375,0.609130859375
2023,31,03,20,38,26.489822,16,98,-123,756,12548,9476,0.046142578125,0.765869140625,0.578369140625
2023,31,03,20,38,26.511525,46,99,-136,476,12680,9956,0.029052734375,0.77392578125,0.607666015625
2023,31,03,20,38,26.533389,22,94,-133,280,12720,9904,0.01708984375,0.7763671875,0.6044921875
2023,31,03,20,38,26.556107,-17,117,-135,460,12680,9900,0.028076171875,0.77392578125,0.604248046875
2023,31,03,20,38,26.579593,-59,99,-135,544,12764,9780,0.033203125,0.779052734375,0.596923828125
2023,31,03,20,38,26.600129,-66,80,-164,500,12580,9812,0.030517578125,0.767822265625,0.598876953125
2023,31,03,20,38,26.620485,-74,99,-118,748,12720,9832,0.045654296875,0.7763671875,0.60009765625
2023,31,03,20,38,26.640829,-66,89,-122,560,12584,9764,0.0341796875,0.76806640625,0.595947265625
2023,31,03,20,38,26.661128,-14,93,-153,440,12592,10140,0.02685546875,0.7685546875,0.618896484375
2023,31,03,20,38,26.681540,-248,75,-155,448,12652,9732,0.02734375,0.772216796875,0.593994140625
2023,31,03,20,38,26.703221,28,98,-151,560,12768,9796,0.0341796875,0.779296875,0.597900390625
2023,31,03,20,38,26.724949,16,87,-147,588,12696,9704,0.035888671875,0.77490234375,0.59228515625
2023,31,03,20,38,26.746658,-10,104,-131,456,12624,9768,0.02783203125,0.7705078125,0.59619140625
2023,31,03,20,38,26.768361,-69,101,-155,420,12712,9776,0.025634765625,0.77587890625,0.5966796875
2023,31,03,20,38,26.790095,-81,93,-142,516,12712,9880,0.031494140625,0.77587890625,0.60302734375
